Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Quals 46 - Shanghai Regional 2025,7413,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.09,0.00,2,-5.58,0.00,1.51,Loss
Quals 46 - Shanghai Regional 2025,6940,3,9.74,2.82,0.00,0.00,13.98,9.32,5.65,4.66,0.00,3.67,12,0.00,0.00,64.84,Win
Quals 46 - Shanghai Regional 2025,6304,3,3.65,1.06,0.00,0.00,5.24,3.49,2.12,1.75,0.00,1.38,2,0.00,0.00,23.69,Win
Quals 46 - Shanghai Regional 2025,5449,3,7.31,2.12,0.00,0.00,10.48,6.99,4.24,3.49,0.00,2.75,12,0.00,0.00,52.38,Win
Quals 47 - Shanghai Regional 2025,10486,3,0.00,0.00,0.78,0.00,1.98,0.78,1.20,0.00,0.00,0.00,0,-1.98,0.00,5.76,Loss
Quals 47 - Shanghai Regional 2025,6353,3,0.00,0.00,1.56,0.00,3.96,1.56,2.40,0.00,0.00,0.00,2,-3.96,0.00,10.52,Loss
Quals 47 - Shanghai Regional 2025,7047,3,0.00,0.00,1.56,0.00,3.96,1.56,2.40,0.00,0.00,0.00,2,-3.96,0.00,10.52,Loss
Quals 47 - Shanghai Regional 2025,5516,3,10.88,0.00,0.00,0.00,10.88,8.62,6.47,3.09,0.00,0.00,2,0.00,0.00,44.94,Win
Quals 47 - Shanghai Regional 2025,10558,3,8.70,0.00,0.00,0.00,8.70,6.90,5.18,2.47,0.00,0.00,2,0.00,0.00,36.95,Win
Quals 47 - Shanghai Regional 2025,6941,3,15.22,0.00,0.00,0.00,15.22,12.07,9.06,4.33,0.00,0.00,2,0.00,0.00,60.90,Win
Quals 48 - Shanghai Regional 2025,7002,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,1.33,0.00,2,-8.47,0.00,-1.27,Loss
Quals 48 - Shanghai Regional 2025,10131,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,2.00,0.00,2,-12.70,0.00,-4.40,Loss
Quals 48 - Shanghai Regional 2025,8810,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,2.67,0.00,2,-16.93,0.00,-7.53,Loss
Quals 48 - Shanghai Regional 2025,10479,3,0.00,0.00,0.00,0.00,16.06,5.54,1.38,1.80,0.00,0.00,0,0.00,0.00,27.78,Win
Quals 48 - Shanghai Regional 2025,10214,3,0.00,0.00,0.00,0.00,8.03,2.77,0.69,0.90,0.00,0.00,0,0.00,0.00,15.39,Win
Quals 48 - Shanghai Regional 2025,6766,3,0.00,0.00,0.00,0.00,10.71,3.69,0.92,1.20,0.00,0.00,0,0.00,0.00,19.52,Win
Quals 49 - Shanghai Regional 2025,8214,3,1.97,0.00,0.00,0.86,12.77,3.43,0.00,0.60,0.00,4.54,2,-5.14,0.00,24.03,Loss
Quals 49 - Shanghai Regional 2025,10016,3,2.46,0.00,0.00,1.07,15.96,4.29,0.00,0.75,0.00,5.68,2,-6.43,0.00,28.78,Loss
Quals 49 - Shanghai Regional 2025,6414,3,2.46,0.00,0.00,1.07,15.96,4.29,0.00,0.75,0.00,5.68,2,-6.43,0.00,28.78,Loss
