Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Match 8 - Arkansas Regional 2025,3937,3,2.3,0,0,0,16.5,0,0,0,0,0,0,0,0,21.8,Loss
Match 8 - Arkansas Regional 2025,6424,3,2.3,0,0,0,16.5,0,0,0,0,0,12,0,0,33.8,Loss
Match 9 - Arkansas Regional 2025,16,3,11.6,0,0,0,18.2,13.2,1,0.7,0,2.6,2,0,0,52.3,Win
Match 9 - Arkansas Regional 2025,7525,3,11.6,0,0,0,18.2,13.2,1,0.7,0,2.6,2,0,0,52.3,Win
Match 9 - Arkansas Regional 2025,1108,3,11.6,0,0,0,18.2,13.2,1,0.7,0,2.6,2,0,0,52.3,Win
Match 9 - Arkansas Regional 2025,2036,3,4.6,0,0,0,19.8,10.6,0,0,0,1.3,12,-4,0,47.3,Loss
Match 9 - Arkansas Regional 2025,9067,3,4.6,0,0,0,19.8,10.6,0,0,0,1.3,0,-4,0,35.3,Loss
Match 9 - Arkansas Regional 2025,1781,3,4.6,0,0,0,19.8,10.6,0,0,0,1.3,2,-4,0,37.3,Loss
Match 10 - Arkansas Regional 2025,5437,3,2.3,0,0,1,19.8,4,1,2,0,0,2,0,0,35.1,Win
Match 10 - Arkansas Regional 2025,3937,3,2.3,0,0,1,19.8,4,1,2,0,0,2,0,0,35.1,Win
Match 10 - Arkansas Regional 2025,6424,3,2.3,0,0,1,19.8,4,1,2,0,0,12,0,0,45.1,Win
Match 10 - Arkansas Regional 2025,179,3,4.6,0,0,1,13.2,5.3,1,0,0,2.6,2,-6.7,0,26,Loss
Match 10 - Arkansas Regional 2025,4500,3,4.6,0,0,1,13.2,5.3,1,0,0,2.6,2,-6.7,0,26,Loss
Match 10 - Arkansas Regional 2025,6586,3,4.6,0,0,1,13.2,5.3,1,0,0,2.6,6,-6.7,0,30,Loss
Match 11 - Arkansas Regional 2025,2481,3,13.9,0,0,0,19.8,7.9,10.9,0,0,7.9,12,-2,0,73.4,Win
Match 11 - Arkansas Regional 2025,118,3,13.9,0,0,0,19.8,7.9,10.9,0,0,7.9,12,-2,0,73.4,Win
Match 11 - Arkansas Regional 2025,7483,3,13.9,0,0,0,19.8,7.9,10.9,0,0,7.9,2,-2,0,63.4,Win
Match 11 - Arkansas Regional 2025,8044,3,9.2,0,0,2,16.5,13.2,1,1.3,0,7.9,12,-2,0,64.1,Loss
Match 11 - Arkansas Regional 2025,4499,3,9.2,0,0,2,16.5,13.2,1,1.3,0,7.9,12,-2,0,64.1,Loss
Match 11 - Arkansas Regional 2025,7917,3,9.2,0,0,2,16.5,13.2,1,1.3,0,7.9,2,-2,0,54.1,Loss
Match 12 - Arkansas Regional 2025,6424,3,4.6,0,0,1,19.8,9.2,1,0.7,0,0,12,0,0,51.3,Win
Match 12 - Arkansas Regional 2025,3937,3,4.6,0,0,1,19.8,9.2,1,0.7,0,0,12,0,0,51.3,Win
Match 12 - Arkansas Regional 2025,5437,3,4.6,0,0,1,19.8,9.2,1,0.7,0,0,2,0,0,41.3,Win
Match 12 - Arkansas Regional 2025,16,3,9.2,0,0,0,19.8,2.6,0,0.7,0,2.6,12,0,0,49.9,Loss
Match 12 - Arkansas Regional 2025,7525,3,9.2,0,0,0,19.8,2.6,0,0.7,0,2.6,0,0,0,37.9,Loss
Match 12 - Arkansas Regional 2025,1108,3,9.2,0,0,0,19.8,2.6,0,0.7,0,2.6,2,0,0,39.9,Loss
Match 13 - Arkansas Regional 2025,8044,3,11.6,0,0,0,19.8,9.2,2,0.7,0,11.9,12,0,0,70.2,Win
Match 13 - Arkansas Regional 2025,4499,3,11.6,0,0,0,19.8,9.2,2,0.7,0,11.9,12,0,0,70.2,Win
Match 13 - Arkansas Regional 2025,7917,3,11.6,0,0,0,19.8,9.2,2,0.7,0,11.9,2,0,0,60.2,Win
Match 13 - Arkansas Regional 2025,6424,3,2.3,0,0,2,19.8,9.2,1,0,0,0,12,0,0,49.3,Loss
Match 13 - Arkansas Regional 2025,3937,3,2.3,0,0,2,19.8,9.2,1,0,0,0,12,0,0,49.3,Loss
Match 13 - Arkansas Regional 2025,5437,3,2.3,0,0,2,19.8,9.2,1,0,0,0,2,0,0,39.3,Loss
Finals 1 - Arkansas Regional 2025,2481,3,9.2,0,0,0,19.8,15.8,9.9,0,0,6.6,12,0,0,76.3,Win
Finals 1 - Arkansas Regional 2025,118,3,9.2,0,0,0,19.8,15.8,9.9,0,0,6.6,12,0,0,76.3,Win
Finals 1 - Arkansas Regional 2025,7483,3,9.2,0,0,0,19.8,15.8,9.9,0,0,6.6,2,0,0,66.3,Win
Finals 1 - Arkansas Regional 2025,8044,3,6.9,0,0,0,18.2,5.3,0,0,0,10.6,2,0,0,46,Loss
Finals 1 - Arkansas Regional 2025,4499,3,6.9,0,0,0,18.2,5.3,0,0,0,10.6,12,0,0,56,Loss
Finals 1 - Arkansas Regional 2025,7917,3,6.9,0,0,0,18.2,5.3,0,0,0,10.6,2,0,0,46,Loss
Finals 2 - Arkansas Regional 2025,2481,3,9.2,0,0,0,19.8,15.8,6.9,0,0,6.6,12,-2,0,71.3,Win
Finals 2 - Arkansas Regional 2025,118,3,9.2,0,0,0,19.8,15.8,6.9,0,0,6.6,12,-2,0,71.3,Win
Finals 2 - Arkansas Regional 2025,7483,3,9.2,0,0,0,19.8,15.8,6.9,0,0,6.6,2,-2,0,61.3,Win
Finals 2 - Arkansas Regional 2025,8044,3,6.9,0,0,0,19.8,9.2,1,0,0,9.2,12,0,0,61.1,Loss
Finals 2 - Arkansas Regional 2025,4499,3,6.9,0,0,0,19.8,9.2,1,0,0,9.2,12,0,0,61.1,Loss
Finals 2 - Arkansas Regional 2025,7917,3,6.9,0,0,0,19.8,9.2,1,0,0,9.2,2,0,0,51.1,Loss
Match 1 - Duel Down Under 2025,9983,3,2.3,0,0,0,14.9,11.9,3,0.7,0,4,2,-0.7,0,41.1,Win
Match 1 - Duel Down Under 2025,4613,3,2.3,0,0,0,14.9,11.9,3,0.7,0,4,12,-0.7,0,51.1,Win
Match 1 - Duel Down Under 2025,3132,3,2.3,0,0,0,14.9,11.9,3,0.7,0,4,12,-0.7,0,51.1,Win
Match 1 - Duel Down Under 2025,5876,3,0,0,0,1,0,0,3,2.6,0,0,2,0,0,11.6,Loss
Match 1 - Duel Down Under 2025,9975,3,0,0,0,1,0,0,3,2.6,0,0,0,0,0,9.6,Loss
Match 1 - Duel Down Under 2025,9984,3,0,0,0,1,0,0,3,2.6,0,0,2,0,0,11.6,Loss
Match 2 - Duel Down Under 2025,4774,3,0,0,0,1,9.9,0,0,0.7,0,9.2,12,0,0,35.8,Loss
Match 2 - Duel Down Under 2025,10002,3,0,0,0,1,9.9,0,0,0.7,0,9.2,0,0,0,23.8,Loss
Match 2 - Duel Down Under 2025,4729,3,0,0,0,1,9.9,0,0,0.7,0,9.2,2,0,0,25.8,Loss
Match 2 - Duel Down Under 2025,9147,3,4.6,2,0,0,14.9,1.3,1,0.7,0,0,0,0,0,27.5,Win
Match 2 - Duel Down Under 2025,6510,3,4.6,2,0,0,14.9,1.3,1,0.7,0,0,2,0,0,29.5,Win
Match 2 - Duel Down Under 2025,8613,3,4.6,2,0,0,14.9,1.3,1,0.7,0,0,12,0,0,39.5,Win
Match 3 - Duel Down Under 2025,9985,3,6.9,0,0,0,19.8,7.9,0,0,2,0,2,-2,0,39.6,Win
Match 3 - Duel Down Under 2025,5584,3,6.9,0,0,0,19.8,7.9,0,0,2,0,12,-2,0,49.6,Win
Match 3 - Duel Down Under 2025,7433,3,6.9,0,0,0,19.8,7.9,0,0,2,0,2,-2,0,39.6,Win
Match 3 - Duel Down Under 2025,5331,3,0,0,0,0,6.6,1.3,0,5.9,0,1.3,6,-4,0,20.1,Loss
Match 3 - Duel Down Under 2025,9973,3,0,0,0,0,6.6,1.3,0,5.9,0,1.3,2,-4,0,16.1,Loss
Match 3 - Duel Down Under 2025,6508,3,0,0,0,0,6.6,1.3,0,5.9,0,1.3,0,-4,0,14.1,Loss
Match 4 - Duel Down Under 2025,5985,3,4.6,2,0,1,13.2,15.8,1,0,0,0,2,0,0,42.6,Win
Match 4 - Duel Down Under 2025,4739,3,4.6,2,0,1,13.2,15.8,1,0,0,0,2,0,0,42.6,Win
Match 4 - Duel Down Under 2025,5988,3,4.6,2,0,1,13.2,15.8,1,0,0,0,12,0,0,52.6,Win
Match 4 - Duel Down Under 2025,6497,3,0,0,0,0,0,0,0,7.3,0,0,2,-2.7,0,9.6,Loss
Match 4 - Duel Down Under 2025,6434,3,0,0,0,0,0,0,0,7.3,0,0,2,-2.7,0,9.6,Loss
Match 4 - Duel Down Under 2025,9990,3,0,0,0,0,0,0,0,7.3,0,0,2,-2.7,0,9.6,Loss
Match 5 - Duel Down Under 2025,5876,3,0,0,0,1,0,0,3,4,0,1.3,6,0,0,18.3,Loss
Match 5 - Duel Down Under 2025,9975,3,0,0,0,1,0,0,3,4,0,1.3,2,0,0,14.3,Loss
Match 5 - Duel Down Under 2025,9984,3,0,0,0,1,0,0,3,4,0,1.3,2,0,0,14.3,Loss
Match 5 - Duel Down Under 2025,9147,3,4.6,2,0,0,16.5,7.9,3,0.7,2,0,2,0,0,41.7,Win
Match 5 - Duel Down Under 2025,6510,3,4.6,2,0,0,16.5,7.9,3,0.7,2,0,2,0,0,41.7,Win
Match 5 - Duel Down Under 2025,8613,3,4.6,2,0,0,16.5,7.9,3,0.7,2,0,12,0,0,51.7,Win
Match 6 - Duel Down Under 2025,5331,3,0,0,0,1,3.3,2.6,0,5.3,0,0,6,0,0,21.2,Win
Match 6 - Duel Down Under 2025,9973,3,0,0,0,1,3.3,2.6,0,5.3,0,0,2,0,0,17.2,Win
Match 6 - Duel Down Under 2025,6508,3,0,0,0,1,3.3,2.6,0,5.3,0,0,0,0,0,15.2,Win
Match 6 - Duel Down Under 2025,6497,3,0,0,0,2,0,0,0,6.6,0,0,2,-0.7,0,12.9,Loss
Match 6 - Duel Down Under 2025,6434,3,0,0,0,2,0,0,0,6.6,0,0,2,-0.7,0,12.9,Loss
Match 6 - Duel Down Under 2025,9990,3,0,0,0,2,0,0,0,6.6,0,0,2,-0.7,0,12.9,Loss
Match 7 - Duel Down Under 2025,9983,3,4.6,2,0,0,16.5,13.2,5.9,4,0,4,2,0,0,55.2,Win
Match 7 - Duel Down Under 2025,4613,3,4.6,2,0,0,16.5,13.2,5.9,4,0,4,12,0,0,65.2,Win
Match 7 - Duel Down Under 2025,3132,3,4.6,2,0,0,16.5,13.2,5.9,4,0,4,12,0,0,65.2,Win
Match 7 - Duel Down Under 2025,4774,3,0,0,0,1,5,0,0,0.7,0,7.9,12,0,0,29.6,Loss
Match 7 - Duel Down Under 2025,10002,3,0,0,0,1,5,0,0,0.7,0,7.9,2,0,0,19.6,Loss
Match 7 - Duel Down Under 2025,4729,3,0,0,0,1,5,0,0,0.7,0,7.9,2,0,0,19.6,Loss
Match 8 - Duel Down Under 2025,9985,3,11.6,0,0,0,18.2,13.2,3,0.7,0,0,0,0,0,49.7,Win
Match 8 - Duel Down Under 2025,5584,3,11.6,0,0,0,18.2,13.2,3,0.7,0,0,12,0,0,61.7,Win
Match 8 - Duel Down Under 2025,7433,3,11.6,0,0,0,18.2,13.2,3,0.7,0,0,0,0,0,49.7,Win
Match 8 - Duel Down Under 2025,5985,3,4.6,0,0,1,6.6,7.9,4,0.7,0,0,12,0,0,39.8,Loss
Match 8 - Duel Down Under 2025,5988,3,4.6,0,0,1,6.6,7.9,4,0.7,0,0,2,0,0,29.8,Loss
Match 8 - Duel Down Under 2025,4739,3,4.6,0,0,1,6.6,7.9,4,0.7,0,0,0,0,0,27.8,Loss
Match 9 - Duel Down Under 2025,4774,3,0,0,0,1,9.9,0,0,0,0,7.9,0,-0.7,0,21.1,Win
Match 9 - Duel Down Under 2025,10002,3,0,0,0,1,9.9,0,0,0,0,7.9,0,-0.7,0,21.1,Win
Match 9 - Duel Down Under 2025,4729,3,0,0,0,1,9.9,0,0,0,0,7.9,0,-0.7,0,21.1,Win
Match 9 - Duel Down Under 2025,9973,3,0,0,0,1,5,2.6,0,5.3,0,0,2,0,0,18.9,Loss
Match 9 - Duel Down Under 2025,5331,0,0,0,0,1,5,2.6,0,5.3,0,0,0,0,0,13.9,Loss
Match 9 - Duel Down Under 2025,6508,3,0,0,0,1,5,2.6,0,5.3,0,0,2,0,0,18.9,Loss
Match 10 - Duel Down Under 2025,5985,3,4.6,2,0,1,6.6,13.2,2,0.7,0,0,2,-0.7,0,34.4,Loss
Match 10 - Duel Down Under 2025,5988,3,4.6,2,0,1,6.6,13.2,2,0.7,0,0,12,-0.7,0,44.4,Loss
Match 10 - Duel Down Under 2025,4739,3,4.6,2,0,1,6.6,13.2,2,0.7,0,0,2,-0.7,0,34.4,Loss
Match 10 - Duel Down Under 2025,9147,3,4.6,4,0,1,19.8,9.2,0,0,0,0,2,0,0,43.6,Win
Match 10 - Duel Down Under 2025,6510,3,4.6,4,0,1,19.8,9.2,0,0,0,0,2,0,0,43.6,Win
Match 10 - Duel Down Under 2025,8613,3,4.6,4,0,1,19.8,9.2,0,0,0,0,12,0,0,53.6,Win
Match 11 - Duel Down Under 2025,9983,3,4.6,2,0,0,14.9,14.5,5,0,0,2.6,2,-0.7,0,47.9,Win
Match 11 - Duel Down Under 2025,4613,3,4.6,2,0,0,14.9,14.5,5,0,0,2.6,2,-0.7,0,47.9,Win
Match 11 - Duel Down Under 2025,3132,3,4.6,2,0,0,14.9,14.5,5,0,0,2.6,12,-0.7,0,57.9,Win
Match 11 - Duel Down Under 2025,9985,3,11.6,0,0,0,13.2,11.9,3,0,0,0,2,0,0,44.7,Loss
