Match,Teams,Auto Leave,Auto Coral L4,Auto Coral L3,Auto Coral L2,Auto Coral L1,Teleop Coral L4,Teleop Coral L3,Teleop Coral L2,Teleop Coral L1,Processor Algae,Net Algae,Endgame,Fouls,Adjustments,Total Score,Result
Finals 3 - Duel Down Under 2025,5584,3,15.75,0.00,0.00,0.00,20.23,14.39,1.36,2.72,0.00,0.00,2,-6.38,0.00,53.07,Loss
Finals 3 - Duel Down Under 2025,7433,3,10.44,0.00,0.00,0.00,13.41,9.54,0.90,1.80,0.00,0.00,0,-4.23,0.00,34.86,Loss
Match 1 - Southern Cross Regional 2025,5584,3,6.75,1.96,1.27,0.00,19.37,15.46,5.77,0.00,0.00,0.00,12,-1.96,0.00,63.62,Win
Match 1 - Southern Cross Regional 2025,4613,3,5.64,1.63,1.06,0.00,16.18,12.91,4.82,0.00,0.00,0.00,12,-1.63,0.00,55.61,Win
Match 1 - Southern Cross Regional 2025,6083,3,8.31,2.41,1.57,0.00,23.85,19.03,7.11,0.00,0.00,0.00,0,-2.41,0.00,62.87,Win
Match 1 - Southern Cross Regional 2025,9147,3,0.00,0.00,0.00,0.00,0.00,10.42,4.74,0.00,0.00,0.00,2,0.00,0.00,20.16,Loss
Match 1 - Southern Cross Regional 2025,6508,3,0.00,0.00,0.00,0.00,0.00,4.69,2.13,0.00,0.00,0.00,0,0.00,0.00,9.82,Loss
Match 1 - Southern Cross Regional 2025,5985,3,0.00,0.00,0.00,0.00,0.00,4.69,2.13,0.00,0.00,0.00,0,0.00,0.00,9.82,Loss
Match 2 - Southern Cross Regional 2025,6434,3,0.00,0.00,0.79,0.60,0.00,3.20,3.02,3.20,0.00,0.00,12,0.00,0.00,25.81,Loss
Match 2 - Southern Cross Regional 2025,4537,3,0.00,0.00,1.68,1.30,0.00,6.87,6.48,6.87,0.00,0.00,12,0.00,0.00,38.20,Loss
Match 2 - Southern Cross Regional 2025,6497,3,0.00,0.00,1.43,1.10,0.00,5.83,5.50,5.83,0.00,0.00,12,0.00,0.00,34.69,Loss
Match 2 - Southern Cross Regional 2025,4774,3,4.10,0.00,0.00,0.89,8.82,2.32,0.00,0.62,0.00,8.20,12,0.00,0.00,39.95,Win
Match 2 - Southern Cross Regional 2025,3132,3,6.89,0.00,0.00,1.50,14.82,3.89,0.00,1.05,0.00,13.78,12,0.00,0.00,56.93,Win
Match 2 - Southern Cross Regional 2025,5876,3,2.81,0.00,0.00,0.61,6.05,1.59,0.00,0.43,0.00,5.62,0,0.00,0.00,20.11,Win
Match 3 - Southern Cross Regional 2025,4729,3,1.81,0.00,0.00,0.00,15.56,9.35,0.79,0.00,0.00,0.00,0,0.00,0.00,30.51,Win
